Ticker,Exchange,Country
0662.HK,HKG,Hong Kong
R2:VLID3S.SA,SAO,Brazil
GME.BE,BER,Germany
MTL,NYQ,USA
CUB.BO,BSE,India
GIS.BE,BER,Germany
MLAB,NMS,USA
BISN,PNK,USA
FHZN.SW,EBS,Austria
HUGE,OBB,USA
XSP.BE,BER,Germany
GUD.TO,TOR,Canada
JBH.AX,ASX,Australia
TOAK,PNK,USA
NQL1.SG,STU,Germany
JNPKF,PNK,USA
DIP.BE,BER,Germany
HPX.F,FRA,Germany
GTATQ,PNK,USA
BFDI,OBB,USA
MDP,NYQ,USA
QCC5O.BA,BUE,Argentina
UTII.ME,MCX,India
JMI.L,LSE,UK
ALT.PA,PAR,France
CTC-A.TO,TOR,Canada
MSLOY,PNK,USA
VO51.BE,BER,Germany
QST.F,FRA,Germany
SVKEF,PNK,USA
TREVF,PNK,USA
VOW.MU,MUN,Germany
OSCN,PNK,USA
EMMSP,NMS,USA
SLF,NYQ,USA
SGMFF,PNK,USA
03050X.TW,TAI,Taiwan
NIOCF,PNK,USA
QF6.SI,SES,Singapore
VIR.BE,BER,Germany
RADA,NCM,Australia
BCOR3.BA,BUE,Argentina
KB,NYQ,USA
WPIA.F,FRA,Germany
SMX.AX,ASX,Australia
TRUP,NYQ,USA
SGPRF,PNK,USA
ZAL.EX,EUX,Germany
HEIA.AS,AMS,Netherlands
TRL.SG,STU,Germany
CMC.HA,HAN,Germany
SREN.VX,VTX,International
WZM.MU,MUN,Germany
AQPVF,PNK,USA
QERP.QA,DOH,Qatar
PRGB,OBB,USA
BCKE,PNK,USA
7SA.MU,MUN,Germany
BFA.L,LSE,UK
3889.HK,HKG,Hong Kong
MFRI,NGM,Sweden
TCW.F,FRA,Germany
BSBRN.MX,MEX,Mexico
SQZ.L,LSE,UK
SPLP,NYQ,USA
USM-UN.TO,TOR,Canada
AHT,NYQ,USA
MUX.TO,TOR,Canada
WPP.F,FRA,Germany
0222-OL.HK,HKG,Hong Kong
TERP,NMS,USA
ZCC.L,LSE,UK
VERF,OBB,USA
BOXC,NYQ,USA
SCRYY,PNK,USA
OZMLF,PNK,USA
BBDO,NYQ,USA
NGLB.MU,MUN,Germany
HX6.F,FRA,Germany
HOFT,NMS,USA
ARW.AX,ASX,Australia
YZC.BE,BER,Germany
XBLA.MU,MUN,Germany
COWN,NMS,USA
BCO,NYQ,USA
EH.TO,TOR,Canada
PDGRY,PNK,USA
GBR.V,VAN,Canada
CWYUF,PNK,USA
CCK,NYQ,USA
LOGN,PNK,USA
PHALF,PNK,USA
PHM.V,VAN,Canada
LOGX,OBB,USA
KSK.L,LSE,UK
SDA.DU,DUS,Germany
DNB,NYQ,USA
004020.KS,KSC,Korea
3QO.F,FRA,Germany
ZAOFF,PNK,USA
UNI3.HM,HAM,Germany
ZKW.F,FRA,Germany
OART,PNK,USA
IPLY,PNK,USA
USTR,NMS,USA
PCRFY,PNK,USA
AIZ,NYQ,USA
SBFGP,NCM,Australia
NY4.F,FRA,Germany
TCBIW,NMS,USA
FB.MX,MEX,Mexico
WRF.F,FRA,Germany
NG.L,LSE,UK
PLXS,NMS,USA
EPR,NYQ,USA
QCOM.MX,MEX,Mexico
LG6.SI,SES,Singapore
KING,NYQ,USA
INV.TO,TOR,Canada
B9Y.F,FRA,Germany
M04.SI,SES,Singapore
PTNT,NCM,Australia
IMG.L,LSE,UK
PAA,NYQ,USA
VISASTEEL.NS,NSI,India
ZR-R3.TA,TLV,Israel
WEJ.BE,BER,Germany
YD-Z5-98-19.AX,ASX,Australia
MZI.AX,ASX,Australia
US1.MU,MUN,Germany
1431-OL.HK,HKG,Hong Kong
H,NYQ,USA
IRBGY,PNK,USA
MRVL,NMS,USA
UNS1.BE,BER,Germany
NRF-PB,NYQ,USA
CBM.L,LSE,UK
XXH.BE,BER,Germany
ALARF,PNK,USA
NATL,NMS,USA
QXP.V,VAN,Canada
VIRTUALS.BO,BSE,India
CTQ,NYQ,USA
CPRX,NCM,Australia
QACL.F,FRA,Germany
NPN,ASE,USA
GGM,NYQ,USA
DEG,NYQ,USA
YDAB.MU,MUN,Germany
EDVVF,PNK,USA
DLF.NS,NSI,India
R6C3.DE,GER,Germany
PWCDF,PNK,USA
KORS,NYQ,USA
SIAF,OBB,USA
JGSHF,PNK,USA
D1G.BE,BER,Germany
ET82.BE,BER,Germany
SFRGF,PNK,USA
PAA.TO,TOR,Canada
OJS1.DU,DUS,Germany
BAC-PW,NYQ,USA
TECD,NMS,USA
CAR-UN.TO,TOR,Canada
ABC,NYQ,USA
03007X.TW,TAI,Taiwan
0BN.F,FRA,Germany
DVC-H.V,VAN,Canada
GFTU.L,LSE,UK
MTNOY,PNK,USA
ENZ,NYQ,USA
ESNT,NYQ,USA
0086@BN.KL,KLS,Malaysia
NEOT,NGM,Sweden
UEC,ASE,USA
CUW.MU,MUN,Germany
LPIH,PNK,USA
ALNT.L,LSE,UK
XL.V,VAN,Canada
MXM.V,VAN,Canada
VOF.L,LSE,UK
EH5.SI,SES,Singapore
MET.MX,MEX,Mexico
TSUKY,PNK,USA
Y9L.SG,STU,Germany
1880714.BE,BER,Germany
RMG.F,FRA,Germany
4166.TWO,TWO,Taiwan
YDL.BE,BER,Germany
6MK.HM,HAM,Germany
TTEX5L.SA,SAO,Brazil
OXBRW,NCM,Australia
VINATIORGA.BO,BSE,India
LGLD.IL,IOB,UK
DRW3.SW,EBS,Austria
ICP.L,LSE,UK
PBR-A,NYQ,USA
K1R.SG,STU,Germany
ELPVY,PNK,USA
VER,NYQ,USA
YTC.F,FRA,Germany
LBIO,NGM,Sweden
U11.SI,SES,Singapore
KJMCFIN.BO,BSE,India
GEDIK.IS,IST,Turkey
023000.KS,KSC,Korea
TMHC,NYQ,USA
ADES.JK,JKT,Indonesia
HGJH11.SA,SAO,Brazil
JAZZ,NMS,USA
NB5.F,FRA,Germany
GDXRF,PNK,USA
PPAAY,PNK,USA
3XRA.SG,STU,Germany
XPK.F,FRA,Germany
SAIL.NS,NSI,India
3669-OL.HK,HKG,Hong Kong
NSRGF,PNK,USA
ATL,ASE,USA
3685.TWO,TWO,Taiwan
JMIS.L,LSE,UK
STB.TO,TOR,Canada
KOLARBIO.BO,BSE,India
JAIMI.BO,BSE,India
AK3.SI,SES,Singapore
COMM,NMS,USA
BAC-WTA,NYQ,USA
ZUARIGLOB.NS,NSI,India
OXT.L,LSE,UK
OUTTD,PNK,USA
TROX,NYQ,USA
GOOGL.MX,MEX,Mexico
MGDDF,PNK,USA
QDI.BE,BER,Germany
CGG,NYQ,USA
BSEV3.SA,SAO,Brazil
OIX.BE,BER,Germany
TVI.TO,TOR,Canada
03034X.TW,TAI,Taiwan
ZVW.BE,BER,Germany
NBBTF,PNK,USA
DGJI,OBB,USA
EIM,ASE,USA
COO.V,VAN,Canada
NFR.F,FRA,Germany
RT,NYQ,USA
NATH,NMS,USA
MAN,NYQ,USA
CHR-B.TO,TOR,Canada
NME.AX,ASX,Australia
MLGEQ.PA,PAR,France
MTLRF,PNK,USA
MPSFF,PNK,USA
XTGRF,PNK,USA
MCP.HM,HAM,Germany
721995.TWO,TWO,Taiwan
MHG,NYQ,USA
CELP,NYQ,USA
FSRV,NMS,USA
NTC.V,VAN,Canada
BPPUF,PNK,USA
XSDG.SG,STU,Germany
MEA.F,FRA,Germany
CH1F.EX,EUX,Germany
6DW.F,FRA,Germany
RAS,NYQ,USA
JYOTHYLAB.BO,BSE,India
CNX,NYQ,USA
BKH,NYQ,USA
PESI,NCM,Australia
RPPINFRA.BO,BSE,India
P4W.BE,BER,Germany
LNG.AX,ASX,Australia
PH0.SI,SES,Singapore
ESUR.L,LSE,UK
GLKBN.SW,EBS,Austria
JIX.DE,GER,Germany
HY7.F,FRA,Germany
JST,NMS,USA
R2:FLRY3S.SA,SAO,Brazil
NNN-PE,NYQ,USA
NWHM,NYQ,USA
KODK-WT,NYQ,USA
PRFT,NMS,USA
OXNXF,PNK,USA
DCN.AX,ASX,Australia
JLH.L,LSE,UK
AXGI,PNK,USA
YAYLA.IS,IST,Turkey
CCI-UN.TO,TOR,Canada
POPE,NCM,Australia
FBPI,OBB,USA
APGN.L,LSE,UK
KOG.MU,MUN,Germany
1317.HK,HKG,Hong Kong
OKS,NYQ,USA
MEDA-A.ST,STO,Sweden
AAVL,NGM,Sweden
JHP,NYQ,USA
KEFI,PNK,USA
GAW.L,LSE,UK
QR2.MU,MUN,Germany
CALX,NYQ,USA
YGRO,PCX,USA
MSA,NYQ,USA
ZCP.DE,GER,Germany
STP.SG,STU,Germany
VRL.AX,ASX,Australia
SCHO.CO,CPH,Denmark
VAN.AX,ASX,Australia
SCKT,PNK,USA
8932.TWO,TWO,Taiwan
110011.L,LSE,UK
NLY,NYQ,USA
TREC,NYQ,USA
2309.HK,HKG,Hong Kong
MCD,NYQ,USA
ORR.MU,MUN,Germany
TRIL.NS,NSI,India
BKIXF,PNK,USA
TOS.BE,BER,Germany
JUNCTION.BO,BSE,India
6742@BN.KL,KLS,Malaysia
Q6IA.MU,MUN,Germany
VPRO,PNK,USA
XXFFQ,PNK,USA
I3J.BE,BER,Germany
VGMIF,PNK,USA
BASA.DE,GER,Germany
FCH,NYQ,USA
CINF,NMS,USA
IVH,NYQ,USA
PRHL,PNK,USA
NXT.AX,ASX,Australia
SMEBF,PNK,USA
M,NYQ,USA
1708.TW,TAI,Taiwan
OMVJF,PNK,USA
MCGRF,PNK,USA
BELFA,NMS,USA
BNED,NYQ,USA
BZT,NYQ,USA
XZF.BE,BER,Germany
GMZ.F,FRA,Germany
PHII,NMS,USA
ENVI,NMS,USA
BKAHF,PNK,USA
FTV.L,LSE,UK
OMRNF,PNK,USA
VETOF,PNK,USA
BIO3.SG,STU,Germany
R2:ENEV3S.SA,SAO,Brazil
WAL.AX,ASX,Australia
QS8.F,FRA,Germany
UTIP.SA,SAO,Brazil
EDRG,PNK,USA
NTY.V,VAN,Canada
GXI.TO,TOR,Canada
DTEX3F.SA,SAO,Brazil
4JP.F,FRA,Germany
WJAVF,PNK,USA
SON1.MU,MUN,Germany
0096.KL,KLS,Malaysia
VGI.AX,ASX,Australia
IRBZF,PNK,USA
MTMY.L,LSE,UK
6459.KL,KLS,Malaysia
ATNM,ASE,USA
AU7A.SG,STU,Germany
YAHOY,PNK,USA
NM,NYQ,USA
3EV.SG,STU,Germany
CXGH.MU,MUN,Germany
IBYNF,PNK,USA
AOD1.BE,BER,Germany
MINE,PNK,USA
DGIX,PNK,USA
WF2.F,FRA,Germany
FMY,NYQ,USA
3078.TWO,TWO,Taiwan
J2S.BE,BER,Germany
GT.SW,EBS,Austria
8032.HK,HKG,Hong Kong
RLOG,NCM,Australia
T4B.SI,SES,Singapore
3476.KL,KLS,Malaysia
03032X.TW,TAI,Taiwan
TMA.TO,TOR,Canada
MDLZ34F.SA,SAO,Brazil
J2B.DU,DUS,Germany
MJCO,ASE,USA
YC8.MU,MUN,Germany
UIFC,PNK,USA
YHIIF,PNK,USA
CHCO,NMS,USA
FIBK,NMS,USA
OMVKY,PNK,USA
0004.HK,HKG,Hong Kong
XMY.DU,DUS,Germany
WLCDF,PNK,USA
SIS.DE,GER,Germany
PTXAF,PNK,USA
NUOT,PNK,USA
ZSAMPKTR.BO,BSE,India
CCT.TO,TOR,Canada
FTR,NMS,USA
QQQX,NMS,USA
ALN.V,VAN,Canada
SAAX,PNK,USA
BRFS,NYQ,USA
DRT.TO,TOR,Canada
TAPP,PNK,USA
WG,NYQ,USA
BVSN,NGM,Sweden
080160.KQ,KOE,South Korea
NCS,NYQ,USA
NWWTF,PNK,USA
ZCHA.MU,MUN,Germany
TEV.DE,GER,Germany
DKILF,PNK,USA
MMSMY,PNK,USA
3171.TWO,TWO,Taiwan
INFU,ASE,USA
CRE.SG,STU,Germany
SOTL.NS,NSI,India
FNMAI,OBB,USA
GCARSOA1.MX,MEX,Mexico
AVFA.SG,STU,Germany
LGDI,PNK,USA
VOES-DEB41L1.SA,SAO,Brazil
MQBKY,PNK,USA
DFX.L,LSE,UK
QIFTF,PNK,USA
NRWGF,PNK,USA
SYK.F,FRA,Germany
YRSB.ME,MCX,India
XEUA.F,FRA,Germany
MYI,NYQ,USA
721799.TWO,TWO,Taiwan
CBB,NYQ,USA
GNTP,PNK,USA
LWLCF,PNK,USA
KFS,NYQ,USA
YARIY,PNK,USA
NYT.SG,STU,Germany
ATV,NYQ,USA
OPK,NYQ,USA
1LV.F,FRA,Germany
004700.KS,KSC,Korea
BWA,NYQ,USA
WTKWY,PNK,USA
TLI.L,LSE,UK
AA.SW,EBS,Austria
AKSGY.IS,IST,Turkey
IUE.BE,BER,Germany
AKS,NYQ,USA
CKN.L,LSE,UK
JAGRAN.BO,BSE,India
SUZLON.NS,NSI,India
717069.TWO,TWO,Taiwan
LI.PA,PAR,France
KBSR,PNK,USA
CQP,ASE,USA
CR3B.L,LSE,UK
RGSE,NCM,Australia
WWTECHHOL.BO,BSE,India
PGVI,PNK,USA
WASH,NMS,USA
W8Z.BE,BER,Germany
090740.KQ,KOE,South Korea
VSSL.NS,NSI,India
EXXI.L,LSE,UK
PLAY,NMS,USA
ROC.V,VAN,Canada
OMTK,PNK,USA
WHM.V,VAN,Canada
ETR,NYQ,USA
AOTUF,PNK,USA
FSMK,PNK,USA
YPCPO.BA,BUE,Argentina
NEN.F,FRA,Germany
RI5A.F,FRA,Germany
FISB,PNK,USA
GOR.AX,ASX,Australia
1661-OL.HK,HKG,Hong Kong
CCRC,NCM,Australia
AUEEF,PNK,USA
MBCFF,PNK,USA
ENDP,NMS,USA
A0AW29.DU,DUS,Germany
VARDHACRLC-EQ.NS,NSI,India
MGP.AX,ASX,Australia
MAC,NYQ,USA
CZYB,PNK,USA
AEQN.SG,STU,Germany
ROGP,PNK,USA
MNR,NYQ,USA
IBM.F,FRA,Germany
ZEN.V,VAN,Canada
USE.DE,GER,Germany
YELP.SW,EBS,Austria
DINAF,PNK,USA
JXS.BE,BER,Germany
RFT,NYQ,USA
ZC.PA,PAR,France
021240.KS,KSC,Korea
CTWS,NMS,USA
HLT,NYQ,USA
ITU.DU,DUS,Germany
SASR,NMS,USA
Q9H1.BE,BER,Germany
ZKBGF,PNK,USA
UCBA,NGM,Sweden
PMFG,NMS,USA
VUI.V,VAN,Canada
0064.HK,HKG,Hong Kong
TPC,NYQ,USA
LTTD.IL,IOB,UK
PVEIF,PNK,USA
CABO-WI,NYQ,USA
KILBURN.BO,BSE,India
MLKRI.PA,PAR,France
VIVT4.SA,SAO,Brazil
510583.SS,SHH,Australia
MBTF,NMS,USA
FNTC,NCM,Australia
DMGT.L,LSE,UK
1VT.SG,STU,Germany
VTM.F,FRA,Germany
QATAF,PNK,USA
CPF-UN.TO,TOR,Canada
DGPIF,PNK,USA
OVAS,NGM,Sweden
0ZS.BE,BER,Germany
ACA.PA,PAR,France
EJR.F,FRA,Germany
DVLN,PNK,USA
CMUV,PNK,USA
TIS.AX,ASX,Australia
ZLPSF,PNK,USA
GF,NYQ,USA
RP,NMS,USA
PTOVF,PNK,USA
SHOP,NYQ,USA
KOG.BE,BER,Germany
MYPK-DEB7AL0.SA,SAO,Brazil
OTO-R.BK,SET,Thailand
AHT-PA,NYQ,USA
WDI.F,FRA,Germany
GDP-PC,NYQ,USA
CTP.L,LSE,UK
ASJT.JK,JKT,Indonesia
GRZG,PNK,USA
UZA.BE,BER,Germany
VLA.MI,MIL,Italy
SGGV,PNK,USA
IJY.F,FRA,Germany
WACMF,PNK,USA
PYS,NYQ,USA
DWC.BE,BER,Germany
EMMLF,PNK,USA
CLAC,NCM,Australia
LB3A.F,FRA,Germany
2012.HK,HKG,Hong Kong
PIO.BE,BER,Germany
NWKFF,PNK,USA
LKWDF,PNK,USA
FKA.DU,DUS,Germany
UMH-PA,NYQ,USA
BCAR,PNK,USA
JDGRY,PNK,USA
SGE.L,LSE,UK
ENT.TO,TOR,Canada
001140.KS,KSC,Korea
BLX,NYQ,USA
OER.TO,TOR,Canada
SVBI,NCM,Australia
PTN.CR,CCS,Venezuela
PRRY,PNK,USA
OMV.VI,VIE,Austria
MSI.F,FRA,Germany
721745.TWO,TWO,Taiwan
URC.V,VAN,Canada
WEE.V,VAN,Canada
CBYL,NGM,Sweden
0QH.F,FRA,Germany
BAF,NYQ,USA
EXAR,NYQ,USA
YRBAF,PNK,USA
GBLI,NMS,USA
AXZ.SI,SES,Singapore
FKP.F,FRA,Germany
SDR,NYQ,USA
SUM,NYQ,USA
RG2A.MU,MUN,Germany
RPAC.TA,TLV,Israel
PLWTF,PNK,USA
VENKYS.BO,BSE,India
AQS.AX,ASX,Australia
YARAF,PNK,USA
WAIR,NYQ,USA
THBIY,PNK,USA
1383.HK,HKG,Hong Kong
S6O.BE,BER,Germany
GBY.MU,MUN,Germany
YOKUN.MX,MEX,Mexico
UGI,NYQ,USA
CTC.TO,TOR,Canada
59JA.F,FRA,Germany
CLMT,NMS,USA
NPSKY,PNK,USA
WMBY3F.SA,SAO,Brazil
HIT.AX,ASX,Australia
IGZ,PCX,USA
SUNZI.BO,BSE,India
2ZC.F,FRA,Germany
RDDC,PNK,USA
SAS.TO,TOR,Canada
SRB.L,LSE,UK
ZBHILENG.BO,BSE,India
ZEGA.MU,MUN,Germany
AIV,NYQ,USA
PFHO,PNK,USA
KILER.IS,IST,Turkey
TNE2.F,FRA,Germany
ROL.L,LSE,UK
MRC.L,LSE,UK
QIF.L,LSE,UK
LORL,NMS,USA
0ZD.MU,MUN,Germany
WVYB.F,FRA,Germany
RTLGF,PNK,USA
SMZ1.SG,STU,Germany
YOW.AX,ASX,Australia
SILF.L,LSE,UK
SRV,NYQ,USA
BKU,NYQ,USA
PMO.L,LSE,UK
ZENITHSTL.BO,BSE,India
UTL,NYQ,USA
IMN.MU,MUN,Germany
SMTUF,PNK,USA
SAGD,PNK,USA
CEF-A.TO,TOR,Canada
7CT.BE,BER,Germany
PFED,PNK,USA
XONE.SW,EBS,Austria
052020.KQ,KOE,South Korea
PKSVF,PNK,USA
JPZ,NYQ,USA
OMRNY,PNK,USA
QFU.BE,BER,Germany
3042.TW,TAI,Taiwan
SGY,NYQ,USA
MCAR,PNK,USA
HNNMY,PNK,USA
EUG.AX,ASX,Australia
HWKR,OBB,USA
TDC.F,FRA,Germany
SGP.AX,ASX,Australia
ALE,NYQ,USA
MNTA,NMS,USA
EROC,NMS,USA
WAF.SG,STU,Germany
GTARF,PNK,USA
721867.TWO,TWO,Taiwan
AROW,NMS,USA
OXU.F,FRA,Germany
BOKF,NMS,USA
UMD.DE,GER,Germany
CESTF,PNK,USA
QRNNF,PNK,USA
ILDO,PNK,USA
INZ.F,FRA,Germany
TSR.BK,SET,Thailand
VOT.F,FRA,Germany
RKH.L,LSE,UK
33J.BE,BER,Germany
TUB.MC,MCE,Spain
MLOLM.PA,PAR,France
WBTRF,PNK,USA
RCK.V,VAN,Canada
NTIHF,PNK,USA
GRG.V,VAN,Canada
SLP,NCM,Australia
ANIP,NGM,Sweden
TBZ.BO,BSE,India
CA.PA,PAR,France
AP4B.MU,MUN,Germany
SPEX,NCM,Australia
J91U.SI,SES,Singapore
WILLAMAGO.NS,NSI,India
HTBK,NMS,USA
OLN,NYQ,USA
1733.HK,HKG,Hong Kong
1899.HK,HKG,Hong Kong
NMT,NYQ,USA
ORCT.TA,TLV,Israel
GWSO,PNK,USA
ORGCOAT.BO,BSE,India
CWS.ST,STO,Sweden
WCH.HM,HAM,Germany
J4AKRQ-A,ASX,Australia
TCI.V,VAN,Canada
2823-OL.HK,HKG,Hong Kong
TDW,NYQ,USA
NVG,ASE,USA
WIN.L,LSE,UK
XSU5.AX,ASX,Australia
VFQS.QA,DOH,Qatar
LBTYK,NMS,USA
ORGKOD-A,ASX,Australia
TCYMF,PNK,USA
TYG,NYQ,USA
0043.HK,HKG,Hong Kong
CYD.F,FRA,Germany
JUN3.F,FRA,Germany
AMSC,NMS,USA
VES.MU,MUN,Germany
ZVL.F,FRA,Germany
OPRX,PNK,USA
CMY.MU,MUN,Germany
718337.TWO,TWO,Taiwan
VIV.PA,PAR,France
G60A.F,FRA,Germany
INSE.L,LSE,UK
PROBF,PNK,USA
FRAN,NMS,USA
MLTDS.PA,PAR,France
6769@BN.KL,KLS,Malaysia
OTC.MU,MUN,Germany
VTCQ,PNK,USA
DHX-B.TO,TOR,Canada
SAOA.F,FRA,Germany
DVI.V,VAN,Canada
3019.HK,HKG,Hong Kong
AOWDF,PNK,USA
APCX,PNK,USA
FSJ.L,LSE,UK
PLSB,PNK,USA
RTMAF,PNK,USA
2887.TW,TAI,Taiwan
PUTKY,PNK,USA
E16.SI,SES,Singapore
TSM.AX,ASX,Australia
COH,NYQ,USA
EDOARDOB.MX,MEX,Mexico
4XB.SG,STU,Germany
ULTR.TA,TLV,Israel
LQRCF,PNK,USA
126640.KQ,KOE,South Korea
VAGR9F.SA,SAO,Brazil
ZMULTIPU.BO,BSE,India
XLS,NYQ,USA
THRX,NMS,USA
DPK.MU,MUN,Germany
DALXF,PNK,USA
VIS.L,LSE,UK
NR.V,VAN,Canada
HUWX,PNK,USA
WD1.SG,STU,Germany
PBSFF,PNK,USA
WOF.MU,MUN,Germany
DVLA.JK,JKT,Indonesia
3158@BN.KL,KLS,Malaysia
NZ.V,VAN,Canada
ORPB,PNK,USA
FAS.L,LSE,UK
0817.HK,HKG,Hong Kong
WESCD.AX,ASX,Australia
CNAB,OBB,USA
LXP,NYQ,USA
EJZN.MU,MUN,Germany
GLLOF,PNK,USA
IFBC,PNK,USA
ICGQF,PNK,USA
PRA,NYQ,USA
PRVT,PNK,USA
HCHC,ASE,USA
SAIC,NYQ,USA
RGLS,NGM,Sweden
HISP,OBB,USA
NDLS,NMS,USA
ABY,NMS,USA
8CZ.SG,STU,Germany
G,NYQ,USA
FHZN.EX,EUX,Germany
4T1.BE,BER,Germany
EMR.MX,MEX,Mexico
VAPE,PNK,USA
QK9.SG,STU,Germany
YZCN.MX,MEX,Mexico
VSC1.MU,MUN,Germany
OPTS.L,LSE,UK
CART,NCM,Australia
SEP,NYQ,USA
SGOC,NCM,Australia
KLBF.JK,JKT,Indonesia
JUP.L,LSE,UK
CMOCTEZ.MX,MEX,Mexico
JBFIND6.BO,BSE,India
URG,ASE,USA
2954-OL.HK,HKG,Hong Kong
OHZ.SG,STU,Germany
1K2.BE,BER,Germany
CMOH,PNK,USA
CWN.AX,ASX,Australia
1880714.F,FRA,Germany
TMXRF,PNK,USA
TGD,ASE,USA
N9B.BE,BER,Germany
BWRA.L,LSE,UK
EOM.TO,TOR,Canada
WU,NYQ,USA
HURC,NMS,USA
C86.SI,SES,Singapore
WAC.SG,STU,Germany
QUS.BE,BER,Germany
0009@BN.KL,KLS,Malaysia
MU7.SI,SES,Singapore
CDU.AX,ASX,Australia
QCC1O.BA,BUE,Argentina
VISWVIS.BO,BSE,India
MLHIN.PA,PAR,France
AGYS,NMS,USA
QCFS.QA,DOH,Qatar
AJSB,PNK,USA
103590.KS,KSC,Korea
ERCA.DE,GER,Germany
CSGKF,PNK,USA
MRDS.QA,DOH,Qatar
FKA.MU,MUN,Germany
CHCI,NCM,Australia
WAS-H.V,VAN,Canada
CPBO,PNK,USA
IRET,NYQ,USA
SUBCY,PNK,USA
FORD,NCM,Australia
JNNDF,PNK,USA
CKB.V,VAN,Canada
NLPXF,PNK,USA
FOFI,PNK,USA
UKOG.L,LSE,UK
0123-OL.HK,HKG,Hong Kong
XTEPY,PNK,USA
VTA,NYQ,USA
TXRX3.SA,SAO,Brazil
FVI.TO,TOR,Canada
TOTB.DE,GER,Germany
XQJ.F,FRA,Germany
KNOS.L,LSE,UK
ABM,NYQ,USA
K17.SI,SES,Singapore
TKRFF,PNK,USA
NYT,NYQ,USA
5WJ.F,FRA,Germany
CAZA.L,LSE,UK
ETYAT.IS,IST,Turkey
WPP.SG,STU,Germany
KETR.TA,TLV,Israel
KBSB.ME,MCX,India
MDCND,PNK,USA
PKTEA-EQ.NS,NSI,India
SDY.TO,TOR,Canada
GJSTE,OBB,USA
5149@OM.KL,KLS,Malaysia
FKWL,PNK,USA
718506.TWO,TWO,Taiwan
1LNB.SG,STU,Germany
DLTNCBL.BO,BSE,India
BEL.OL,OSL,Norway
CESDF,PNK,USA
HPP,NYQ,USA
NULGF,PNK,USA
FITBI,NMS,USA
NTU.AX,ASX,Australia
KKKUF,PNK,USA
FFH-U.TO,TOR,Canada
UNS1.MU,MUN,Germany
1899-OL.HK,HKG,Hong Kong
RGLXY,PNK,USA
ISHI,PNK,USA
CCOMP,PNK,USA
DIPGY,PNK,USA
SKREF,PNK,USA
GSB-UN.TO,TOR,Canada
FOVSY,PNK,USA
JBT,NYQ,USA
AFZ.F,FRA,Germany
4197.KL,KLS,Malaysia
717458.TWO,TWO,Taiwan
VNA.DU,DUS,Germany
716657.TWO,TWO,Taiwan
PNDORA.CO,CPH,Denmark
RYD.AX,ASX,Australia
GLOO.L,LSE,UK
033130.KQ,KOE,South Korea
DEYU,PNK,USA
HGG.AX,ASX,Australia
EB9.F,FRA,Germany
MTZPY,PNK,USA
J&KBANK.NS,NSI,India
ETILR.IS,IST,Turkey
DCUC,NYQ,USA
TXHD,PNK,USA
OSP.TO,TOR,Canada
WK3D.F,FRA,Germany
FIE.DE,GER,Germany
ZENB.IL,IOB,UK
1022.HK,HKG,Hong Kong
FRX.TO,TOR,Canada
CRJ.TO,TOR,Canada
7692.KL,KLS,Malaysia
YES-P.V,VAN,Canada
03020X.TW,TAI,Taiwan
WOF.F,FRA,Germany
TTEK,NMS,USA
CETEF,PNK,USA
TWFF.EX,EUX,Germany
SVU,NYQ,USA
EPSEF,PNK,USA
QBNK.ST,STO,Sweden
YIHG,PNK,USA
OTEX,NMS,USA
CHEUF,PNK,USA
MB.MI,MIL,Italy
H4W.BE,BER,Germany
MTPH.L,LSE,UK
LNDSF,PNK,USA
006400.KS,KSC,Korea
ZCB.F,FRA,Germany
WSU.BE,BER,Germany
717459.TWO,TWO,Taiwan
ZVL.DE,GER,Germany
DMRN,OBB,USA
TQIA.DE,GER,Germany
YNGDF,PNK,USA
3091-OL.HK,HKG,Hong Kong
JAX.V,VAN,Canada
FOR,NYQ,USA
HAW.MU,MUN,Germany
0483.HK,HKG,Hong Kong
WR5.SG,STU,Germany
YG11.DE,GER,Germany
GRDGF,PNK,USA
OKSWF,PNK,USA
JSN.SG,STU,Germany
WHC.HM,HAM,Germany
MTL-P,NYQ,USA
CZNL,PNK,USA
ABAT,PNK,USA
R2:LFFE3S.SA,SAO,Brazil
QS5.SG,STU,Germany
ECPG,NMS,USA
R2:JOPA3S.SA,SAO,Brazil
0840-OL.HK,HKG,Hong Kong
STNT.TA,TLV,Israel
RARE,NMS,USA
LVN.TO,TOR,Canada
CMD.V,VAN,Canada
ANTOF,PNK,USA
VIJAYABANK.BO,BSE,India
HIPH,PNK,USA
SCVM,PNK,USA
KBSF,NCM,Australia
TAN.V,VAN,Canada
VAKPOWINF.BO,BSE,India
JYNT,NCM,Australia
PLKI,NMS,USA
FUNC,NMS,USA
CRUS,NMS,USA
V4S.F,FRA,Germany
FFI.AX,ASX,Australia
ESOA,PNK,USA
POONADAL.BO,BSE,India
NWLNF,PNK,USA
WYR.SG,STU,Germany
MGYR,NGM,Sweden
QQFHF,PNK,USA
GYUAF,PNK,USA
PSDV,NGM,Sweden
EQT.AX,ASX,Australia
ASIANVE.BO,BSE,India
EMY.BE,BER,Germany
ZUBN1.SW,EBS,Austria
PVP.NS,NSI,India
8GC.MU,MUN,Germany
PALS-B.ST,STO,Sweden
VJET,NYQ,USA
THOR,NMS,USA
5294.TWO,TWO,Taiwan
AXLFF,PNK,USA
TPNTF,PNK,USA
K1W.SG,STU,Germany
